iter	readout	layer_idx	layer	within	between	separation	z	p	minpair
440000	final	4	L03	-0.0856	-0.0340	-0.0515	-1.786	0.9840	0
440000	final	5	L04	-0.0733	-0.0449	-0.0284	-1.149	0.8700	0
440000	final	6	L05	-0.0639	-0.0536	-0.0103	-0.521	0.6750	0
440000	final	7	L06	-0.0502	-0.0658	0.0156	0.802	0.1990	0
440000	final	8	L07	-0.0261	-0.0875	0.0614	3.287	0.0020	1
440000	final	9	L08	-0.0199	-0.0930	0.0731	3.961	0.0000	1
440000	final	10	L09	-0.0126	-0.0996	0.0871	4.751	0.0000	1
440000	final	11	L10	-0.0156	-0.0969	0.0813	4.385	0.0000	1
440000	final	12	L11	-0.0166	-0.0960	0.0794	4.292	0.0000	1
440000	final	13	L12	-0.0129	-0.0992	0.0863	4.820	0.0000	1
440000	final	14	L13	-0.0143	-0.0979	0.0836	4.803	0.0000	1
440000	final	15	L14	-0.0166	-0.0958	0.0792	4.694	0.0000	1
440000	final	16	L15	-0.0168	-0.0951	0.0783	3.854	0.0020	3
440000	after	0	embed	-0.1106	-0.0091	-0.1015	-0.779	0.6950	1
440000	after	1	L00	-0.1130	-0.0059	-0.1071	-1.182	0.9980	0
440000	after	2	L01	-0.1036	-0.0155	-0.0880	-1.340	0.9790	0
440000	after	3	L02	-0.0991	-0.0208	-0.0783	-1.437	0.9670	0
440000	after	4	L03	-0.0866	-0.0318	-0.0548	-1.721	0.9880	0
440000	after	5	L04	-0.0765	-0.0408	-0.0357	-1.306	0.9340	0
440000	after	6	L05	-0.0315	-0.0817	0.0501	2.367	0.0280	0
440000	after	7	L06	0.0479	-0.1515	0.1994	7.518	0.0000	5
440000	after	8	L07	0.0907	-0.1888	0.2795	9.387	0.0000	9
440000	after	9	L08	0.1340	-0.2250	0.3591	10.852	0.0000	9
440000	after	10	L09	0.1484	-0.2369	0.3853	10.293	0.0000	9
440000	after	11	L10	0.1436	-0.2319	0.3756	9.176	0.0000	9
440000	after	12	L11	0.1443	-0.2337	0.3780	9.937	0.0000	9
440000	after	13	L12	0.1454	-0.2346	0.3800	9.569	0.0000	9
440000	after	14	L13	0.1513	-0.2394	0.3907	9.611	0.0000	9
440000	after	15	L14	0.1490	-0.2371	0.3861	10.309	0.0000	9
440000	after	16	L15	0.1476	-0.2354	0.3830	10.278	0.0000	9
460000	final	0	embed	-0.0884	-0.0191	-0.0693	-1.133	0.9350	2
460000	final	1	L00	-0.0865	-0.0264	-0.0601	-0.892	0.7970	2
460000	final	2	L01	-0.0862	-0.0269	-0.0594	-0.916	0.8040	2
460000	final	3	L02	-0.0917	-0.0252	-0.0665	-1.290	0.9470	0
460000	final	4	L03	-0.0860	-0.0334	-0.0526	-1.793	0.9840	0
460000	final	5	L04	-0.0755	-0.0428	-0.0327	-1.320	0.9250	0
460000	final	6	L05	-0.0655	-0.0523	-0.0132	-0.621	0.7180	0
460000	final	7	L06	-0.0515	-0.0648	0.0133	0.708	0.2370	0
460000	final	8	L07	-0.0252	-0.0883	0.0631	3.351	0.0050	0
460000	final	9	L08	-0.0197	-0.0932	0.0735	3.971	0.0010	1
460000	final	10	L09	-0.0135	-0.0988	0.0853	4.534	0.0000	1
460000	final	11	L10	-0.0162	-0.0965	0.0803	4.371	0.0000	1
460000	final	12	L11	-0.0173	-0.0955	0.0781	4.214	0.0020	0
460000	final	13	L12	-0.0134	-0.0989	0.0855	4.696	0.0010	1
460000	final	14	L13	-0.0148	-0.0976	0.0828	4.797	0.0000	1
460000	final	15	L14	-0.0170	-0.0956	0.0787	4.405	0.0000	1
460000	final	16	L15	-0.0144	-0.0975	0.0831	3.977	0.0040	3
460000	after	0	embed	-0.1107	-0.0091	-0.1015	-0.817	0.7030	1
460000	after	1	L00	-0.1113	-0.0062	-0.1051	-1.135	0.9960	0
460000	after	2	L01	-0.1040	-0.0152	-0.0888	-1.292	0.9730	0
460000	after	3	L02	-0.1000	-0.0203	-0.0797	-1.427	0.9720	0
460000	after	4	L03	-0.0854	-0.0328	-0.0526	-1.594	0.9820	0
460000	after	5	L04	-0.0750	-0.0416	-0.0334	-1.236	0.9200	0
460000	after	6	L05	-0.0325	-0.0805	0.0481	2.314	0.0200	0
460000	after	7	L06	0.0450	-0.1484	0.1934	7.705	0.0000	7
460000	after	8	L07	0.0960	-0.1929	0.2889	8.688	0.0000	9
460000	after	9	L08	0.1397	-0.2291	0.3688	11.731	0.0000	9
460000	after	10	L09	0.1519	-0.2390	0.3909	10.348	0.0000	9
460000	after	11	L10	0.1509	-0.2372	0.3882	10.608	0.0000	9
460000	after	12	L11	0.1484	-0.2360	0.3844	9.842	0.0000	9
460000	after	13	L12	0.1518	-0.2390	0.3908	9.848	0.0000	9
460000	after	14	L13	0.1590	-0.2447	0.4037	9.821	0.0010	9
460000	after	15	L14	0.1583	-0.2439	0.4022	10.423	0.0000	9
460000	after	16	L15	0.1489	-0.2348	0.3837	9.510	0.0000	9
480000	final	0	embed	-0.0883	-0.0193	-0.0691	-1.097	0.9220	2
480000	final	1	L00	-0.0864	-0.0270	-0.0594	-0.886	0.7890	2
480000	final	2	L01	-0.0863	-0.0273	-0.0589	-0.918	0.8150	2
480000	final	3	L02	-0.0912	-0.0259	-0.0653	-1.227	0.9380	0
480000	final	4	L03	-0.0848	-0.0346	-0.0502	-1.629	0.9720	0
480000	final	5	L04	-0.0736	-0.0446	-0.0290	-1.170	0.8940	0
480000	final	6	L05	-0.0646	-0.0532	-0.0115	-0.572	0.7010	0
480000	final	7	L06	-0.0517	-0.0646	0.0129	0.683	0.2310	0
480000	final	8	L07	-0.0280	-0.0860	0.0580	3.297	0.0020	0
480000	final	9	L08	-0.0238	-0.0896	0.0659	3.569	0.0000	1
480000	final	10	L09	-0.0176	-0.0953	0.0777	4.240	0.0000	1
480000	final	11	L10	-0.0205	-0.0927	0.0723	4.146	0.0000	0
480000	final	12	L11	-0.0220	-0.0913	0.0693	3.927	0.0000	0
480000	final	13	L12	-0.0186	-0.0944	0.0758	4.396	0.0000	0
480000	final	14	L13	-0.0203	-0.0928	0.0725	4.415	0.0000	0
480000	final	15	L14	-0.0226	-0.0907	0.0681	4.126	0.0010	0
480000	final	16	L15	-0.0232	-0.0897	0.0665	3.418	0.0030	3
480000	after	0	embed	-0.1105	-0.0091	-0.1015	-0.791	0.9740	1
480000	after	1	L00	-0.1119	-0.0071	-0.1048	-1.113	0.9980	0
480000	after	2	L01	-0.1036	-0.0155	-0.0881	-1.255	0.9710	0
480000	after	3	L02	-0.0991	-0.0207	-0.0784	-1.368	0.9650	0
480000	after	4	L03	-0.0861	-0.0320	-0.0541	-1.732	0.9930	0
480000	after	5	L04	-0.0762	-0.0407	-0.0355	-1.364	0.9340	0
480000	after	6	L05	-0.0290	-0.0836	0.0546	2.446	0.0160	0
480000	after	7	L06	0.0432	-0.1473	0.1905	7.363	0.0000	5
480000	after	8	L07	0.0899	-0.1884	0.2783	8.578	0.0010	9
480000	after	9	L08	0.1258	-0.2174	0.3432	10.169	0.0000	9
480000	after	10	L09	0.1399	-0.2289	0.3689	10.241	0.0000	9
480000	after	11	L10	0.1367	-0.2254	0.3621	9.833	0.0000	9
480000	after	12	L11	0.1348	-0.2247	0.3595	9.895	0.0000	9
480000	after	13	L12	0.1387	-0.2281	0.3668	10.156	0.0000	9
480000	after	14	L13	0.1445	-0.2327	0.3772	9.569	0.0000	9
480000	after	15	L14	0.1441	-0.2322	0.3763	9.125	0.0000	9
480000	after	16	L15	0.1375	-0.2258	0.3632	9.278	0.0000	9
500000	final	0	embed	-0.0883	-0.0194	-0.0688	-1.118	0.9180	2
500000	final	1	L00	-0.0872	-0.0279	-0.0593	-0.855	0.7810	2
500000	final	2	L01	-0.0871	-0.0281	-0.0590	-0.930	0.8220	2
500000	final	3	L02	-0.0920	-0.0256	-0.0664	-1.236	0.9380	0
500000	final	4	L03	-0.0865	-0.0331	-0.0534	-1.755	0.9860	0
500000	final	5	L04	-0.0749	-0.0435	-0.0314	-1.251	0.9080	0
500000	final	6	L05	-0.0653	-0.0525	-0.0128	-0.676	0.7440	0
500000	final	7	L06	-0.0520	-0.0643	0.0123	0.696	0.2500	0
500000	final	8	L07	-0.0286	-0.0853	0.0567	2.996	0.0030	0
500000	final	9	L08	-0.0234	-0.0898	0.0664	3.775	0.0000	0
500000	final	10	L09	-0.0184	-0.0945	0.0761	4.177	0.0000	0
500000	final	11	L10	-0.0219	-0.0914	0.0695	3.929	0.0010	0
500000	final	12	L11	-0.0228	-0.0906	0.0679	3.816	0.0020	0
500000	final	13	L12	-0.0201	-0.0929	0.0728	4.249	0.0000	0
500000	final	14	L13	-0.0214	-0.0918	0.0703	4.160	0.0000	0
500000	final	15	L14	-0.0229	-0.0904	0.0675	3.904	0.0000	0
500000	final	16	L15	-0.0211	-0.0918	0.0707	3.422	0.0050	3
500000	after	0	embed	-0.1107	-0.0092	-0.1015	-0.805	0.9820	1
500000	after	1	L00	-0.1123	-0.0064	-0.1059	-1.111	0.9970	0
500000	after	2	L01	-0.1046	-0.0151	-0.0895	-1.354	0.9780	0
500000	after	3	L02	-0.0997	-0.0205	-0.0792	-1.342	0.9700	0
500000	after	4	L03	-0.0864	-0.0317	-0.0546	-1.573	0.9830	0
500000	after	5	L04	-0.0766	-0.0405	-0.0361	-1.329	0.9340	0
500000	after	6	L05	-0.0303	-0.0827	0.0524	2.488	0.0160	0
500000	after	7	L06	0.0451	-0.1492	0.1943	7.657	0.0000	6
500000	after	8	L07	0.0898	-0.1883	0.2781	9.423	0.0000	8
500000	after	9	L08	0.1311	-0.2226	0.3537	9.738	0.0010	9
500000	after	10	L09	0.1434	-0.2325	0.3759	9.556	0.0010	9
500000	after	11	L10	0.1411	-0.2299	0.3710	10.595	0.0000	9
500000	after	12	L11	0.1408	-0.2313	0.3721	9.751	0.0000	9
500000	after	13	L12	0.1421	-0.2324	0.3746	9.761	0.0000	9
500000	after	14	L13	0.1476	-0.2368	0.3844	10.091	0.0000	9
500000	after	15	L14	0.1451	-0.2345	0.3796	10.104	0.0000	9
500000	after	16	L15	0.1364	-0.2266	0.3630	8.631	0.0000	9
